code,label
"public <w> Maven Metadata </w> <w> set File </w> ( File file ) { return new <w> Remote Snapshot Metadata </w> ( metadata , file , <w> legacy Format </w> ) ; }",1
public boolean [ ] <w> get Param And Var Const </w> ( ) { if ( <w> variable Names </w> = = null ) <w> code Bug </w> ( ) ; return <w> is Consts </w> ; },1
/ * * Startup time of original test public static long <w> global Start NS </w> ;,0
<comment> public List < <w> Artifact Metadata </w> > <w> get Classpath </w> ( ) { return classpath ; },1
<comment> protected final byte [ ] <w> max Packed Value </w> ;,1
private <w> Pending Term </w> <w> first Pending Term </w> ;,0
final int <w> num Blocks </w> ;,0
<comment> protected int [ ] index ;,1
<comment> public double <w> get Latitude </w> ( ) { double lat = this . latitude ; <comment> if ( lat = = Double . <w> NEGATIVE _ INFINITY </w> ) this . latitude = lat = Math . asin ( z / magnitude ( ) ) ; return lat ; },0
public <w> Offset Storage Reader </w> <w> offset Storage Reader </w> ( ) { return reader ; },0
private final int <w> num Docs </w> ;,0
<comment> public <w> Source Validity </w> <w> get Validity </w> ( ) { return <w> NOP Validity </w> . <w> SHARED _ INSTANCE </w> ; },0
private final short modifiers ;,1
protected abstract void <w> set Request Body </w> ( <w> Byte Chunk </w> body ) ;,1
<comment> public boolean <w> is Rollback After Validation </w> ( ) { return this . <w> rollback After Validation </w> ; },0
"public <w> Record Metadata </w> ( <w> Topic Partition </w> <w> topic Partition </w> , long <w> base Offset </w> , long <w> relative Offset </w> , long timestamp , Long checksum , int <w> serialized Key Size </w> , int <w> serialized Value Size </w> ) { <comment> <comment> this . offset = <w> base Offset </w> = = - 1 ? <w> base Offset </w> : <w> base Offset </w> + <w> relative Offset </w> ; this . timestamp = timestamp ; this . checksum = checksum ; this . <w> serialized Key Size </w> = <w> serialized Key Size </w> ; this . <w> serialized Value Size </w> = <w> serialized Value Size </w> ; this . <w> topic Partition </w> = <w> topic Partition </w> ; }",0
"private Rectangle <w> get Bounding Box </w> ( int <w> line Offset </w> , String <w> line Content </w> , int x , int y ) { Rectangle box = null ; points [ <w> point Index </w> ] = new Point ( x , y ) ; <w> point Index </w> + + ; if ( <w> point Index </w> > <w> number Of Points </w> - 1 ) <w> point Index </w> = <w> point Index </w> % <w> number Of Points </w> ; if ( <w> contains Points </w> ( <w> bounding Box </w> ) ) return <w> bounding Box </w> ; int <w> start Offset </w> = 0 ; int <w> end Offset </w> ; while ( <w> start Offset </w> < <w> line Content </w> . length ( ) ) { while ( <w> start Offset </w> < <w> line Content </w> . length ( ) & & <w> check Char </w> ( <w> line Content </w> . <w> char At </w> ( <w> start Offset </w> ) ) ) <w> start Offset </w> + + ; <w> end Offset </w> = <w> start Offset </w> ; while ( <w> end Offset </w> < <w> line Content </w> . length ( ) - 1 & & ! <w> check Char </w> ( <w> line Content </w> . <w> char At </w> ( <w> end Offset </w> + 1 ) ) ) <w> end Offset </w> + + ; box = <w> styled Text </w> . <w> get Text Bounds </w> ( <w> line Offset </w> + <w> start Offset </w> , <w> line Offset </w> + <w> end Offset </w> ) ; if ( <w> contains Points </w> ( box ) ) break ; <w> start Offset </w> = <w> end Offset </w> + 1 ; } if ( box ! = null & & ! <w> contains Points </w> ( box ) ) { box = null ; } return box ; }",1
private static final String <w> SERVER _ MAX _ WINDOW _ BITS </w> = <str-literal> <str-literal> <str-literal> ;,0
<comment> public int [ ] <w> get Keys </w> ( ) { int [ ] keys = this . keys ; int n = <w> key Count </w> ; int [ ] result = new int [ n ] ; for ( int i = 0 ; n ! = 0 ; + + i ) { int entry = keys [ i ] ; if ( entry ! = EMPTY & & entry ! = DELETED ) { result [ - - n ] = entry ; } } return result ; },1
public static final String TOPICS = <str-literal> <str-literal> <str-literal> ;,1
final <w> Packed Long Values </w> . Iterator iter ;,0
private <w> Packed Long Values </w> . Builder pending ;,1
"public void <w> is Valid </w> ( Object [ ] selection , <w> Status Info </w> res ) { <comment> if ( selection . length = = 1 & & ( selection [ 0 ] instanceof <w> I File </w> ) ) res . <w> set OK </w> ( ) ; else res . <w> set Error </w> ( <str-literal> <str-literal> ) ; <comment> }",1
"public void <w> encode Term </w> ( long [ ] longs , <w> Data Output </w> out , <w> Field Info </w> <w> field Info </w> , <w> Block Term State </w> <w> _ state </w> , boolean absolute ) throws <w> IO Exception </w> { <w> ID Version Term State </w> state = ( <w> ID Version Term State </w> ) <w> _ state </w> ; out . <w> write V Int </w> ( state . <w> doc ID </w> ) ; if ( absolute ) { out . <w> write V Long </w> ( state . <w> id Version </w> ) ; } else { long delta = state . <w> id Version </w> - <w> last Encoded Version </w> ; out . <w> write Z Long </w> ( delta ) ; } <w> last Encoded Version </w> = state . <w> id Version </w> ; }",0
<comment> private final int <w> max Bytes </w> ;,1
<comment> public static String <w> get Current Date </w> ( String separator ) { Date today = new Date ( ) ; String date = ( today . <w> get Date </w> ( ) < 10 ) ? <str-literal> <str-literal> <str-literal> + String . <w> value Of </w> ( today . <w> get Date </w> ( ) ) : String . <w> value Of </w> ( today . <w> get Date </w> ( ) ) ; String month = ( today . <w> get Month </w> ( ) + 1 < 10 ) ? <str-literal> <str-literal> <str-literal> + String . <w> value Of </w> ( ( today . <w> get Month </w> ( ) + 1 ) ) : String . <w> value Of </w> ( today . <w> get Month </w> ( ) + 1 ) ; String year = String . <w> value Of </w> ( today . <w> get Year </w> ( ) ) ; return ( month + separator + date + separator + year ) ; },1
public String <w> get Hint </w> ( ) { return <str-literal> <str-literal> + hint ; },0
"@ Override public double <w> get Radius </w> ( ) { <comment> double extent = <w> right Lon </w> - <w> left Lon </w> ; if ( extent < 0.0 ) extent + = Math . PI * 2.0 ; return Math . max ( Math . PI * 0.5 , extent * 0.5 ) ; }",0
"<comment> private static void <w> sort Key Prefix Array At Byte </w> ( <w> Long Array </w> array , long <w> num Records </w> , long [ ] counts , int <w> byte Idx </w> , long <w> in Index </w> , long <w> out Index </w> , boolean desc , boolean signed ) { assert counts . length = = 256 ; long [ ] offsets = <w> transform Counts To Offsets </w> ( counts , <w> num Records </w> , array . <w> get Base Offset </w> ( ) + <w> out Index </w> * 8l , 16 , desc , signed ) ; Object <w> base Object </w> = array . <w> get Base Object </w> ( ) ; long <w> base Offset </w> = array . <w> get Base Offset </w> ( ) + <w> in Index </w> * 8l ; long <w> max Offset </w> = <w> base Offset </w> + <w> num Records </w> * 16l ; for ( long offset = <w> base Offset </w> ; offset < <w> max Offset </w> ; offset + = 16 ) { long key = Platform . <w> get Long </w> ( <w> base Object </w> , offset ) ; long prefix = Platform . <w> get Long </w> ( <w> base Object </w> , offset + 8 ) ; int bucket = ( int ) ( ( prefix > > > ( <w> byte Idx </w> * 8 ) ) & 0xff ) ; long dest = offsets [ bucket ] ; Platform . <w> put Long </w> ( <w> base Object </w> , dest , key ) ; Platform . <w> put Long </w> ( <w> base Object </w> , dest + 8 , prefix ) ; offsets [ bucket ] + = 16 ; } }",1
public static long <w> Global Attribute Mods </w> = Assembly ;,1
private static final String <w> STRING _ RESOLVEDCRITICS </w> = <str-literal> <str-literal> <str-literal> ;,0
final byte [ ] id ;,1
final boolean <w> store Payloads </w> ;,0
<comment> private <w> Category Node </w> resources ;,1
<w> M Association End </w> start = null ;,1
<comment> public String <w> get Key For Event Pipeline </w> ( ) { return null ; },1
@ Override public <w> Maven Execution Request </w> <w> set Execution Listener </w> ( <w> Execution Listener </w> <w> execution Listener </w> ) { this . <w> execution Listener </w> = <w> execution Listener </w> ; return this ; },1
@ Override public <w> Maven Execution Request </w> <w> set Remote Repositories </w> ( List < <w> Artifact Repository </w> > <w> remote Repositories </w> ) { if ( <w> remote Repositories </w> ! = null ) { this . <w> remote Repositories </w> = new <w> Array List </w> < > ( <w> remote Repositories </w> ) ; } else { this . <w> remote Repositories </w> = null ; } return this ; },1
final Predicate < byte [ ] > predicate ;,0
@ Override public <w> Model Building Request </w> <w> set Raw Model </w> ( Model <w> raw Model </w> ) { this . <w> raw Model </w> = <w> raw Model </w> ; return this ; },1
<comment> public boolean <w> can Cancel </w> ( <w> Output Stream </w> stream ) { return false ; },1
"<comment> public Map < String , Object > <w> get Plugin Context </w> ( <w> Plugin Descriptor </w> plugin , <w> Maven Project </w> project ) { String <w> project Key </w> = project . <w> get Id </w> ( ) ; Map < String , Map < String , Object > > <w> plugin Contexts By Key </w> = <w> plugin Contexts By Project And Plugin Key </w> . get ( <w> project Key </w> ) ; if ( <w> plugin Contexts By Key </w> = = null ) { <w> plugin Contexts By Key </w> = new <w> Concurrent Hash Map </w> < > ( ) ; <w> plugin Contexts By Project And Plugin Key </w> . put ( <w> project Key </w> , <w> plugin Contexts By Key </w> ) ; } String <w> plugin Key </w> = plugin . <w> get Plugin Lookup Key </w> ( ) ; Map < String , Object > <w> plugin Context </w> = <w> plugin Contexts By Key </w> . get ( <w> plugin Key </w> ) ; if ( <w> plugin Context </w> = = null ) { <w> plugin Context </w> = new <w> Concurrent Hash Map </w> < > ( ) ; <w> plugin Contexts By Key </w> . put ( <w> plugin Key </w> , <w> plugin Context </w> ) ; } return <w> plugin Context </w> ; }",0
private static final <w> Byte Buffer </w> <w> TP 1 _ VALUE </w> = buffer ( <str-literal> <str-literal> <str-literal> ) ;,1
private static final <w> Byte Buffer </w> <w> EMPTY _ BINARY </w> = <w> Byte Buffer </w> . allocate ( 0 ) ;,1
public int <w> is Valid </w> ( <w> Source Validity </w> validity ) { if ( validity instanceof <w> Sitemap Source Validity </w> ) { return ( this . validity ! = null ? this . validity . <w> is Valid </w> ( ( ( <w> Sitemap Source Validity </w> ) validity ) . <w> get Nested Validity </w> ( ) ) : <w> Source Validity </w> . INVALID ) ; } return <w> Source Validity </w> . INVALID ; },1
<comment> public long <w> get Peak Memory Used Bytes </w> ( ) { <w> update Peak Memory Used </w> ( ) ; return <w> peak Memory Used Bytes </w> ; },1
<comment> private long <w> max Num Msgs </w> ;,0
<comment> protected boolean <w> start Children </w> = true ;,0
private byte [ ] name = null ;,1
"<comment> public static <w> Project Browser </w> <w> make Instance </w> ( <w> Splash Screen </w> splash , boolean <w> main Application </w> , <w> J Panel </w> <w> left Bottom Pane </w> ) { return new <w> Project Browser </w> ( <str-literal> <str-literal> <str-literal> , splash , <w> main Application </w> , <w> left Bottom Pane </w> ) ; }",0
@ Override public <w> Maven Execution Request </w> <w> set Plugin Artifact Repositories </w> ( List < <w> Artifact Repository </w> > <w> plugin Artifact Repositories </w> ) { if ( <w> plugin Artifact Repositories </w> ! = null ) { this . <w> plugin Artifact Repositories </w> = new <w> Array List </w> < > ( <w> plugin Artifact Repositories </w> ) ; } else { this . <w> plugin Artifact Repositories </w> = null ; } return this ; },1
<comment> public static final int <w> VERSION _ AUTO _ PREFIX _ TERMS </w> = 1 ;,1
public void <w> To Source </w> ( <w> String Builder </w> sb ) { sb . append ( Value + <str-literal> <str-literal> ) ; },1
private int successes = 0 ;,1
public void close ( ) throws Exception { tester . close ( ) ; },0
<comment> protected byte [ ] type ;,1
<comment> public long <w> get Last Modified </w> ( ) { return 0 ; },1
@ Override public Set < Critic > <w> get Critics </w> ( ) { if ( critics = = null ) { <w> load Critics </w> ( ) ; } return super . <w> get Critics </w> ( ) ; },0
@ Override public Set < Critic > <w> get Critics </w> ( ) { if ( critics = = null ) { <w> load Critics </w> ( ) ; } return super . <w> get Critics </w> ( ) ; },0
<comment> public void <w> to SAX </w> ( org . xml . sax . <w> Content Handler </w> handler ) throws <w> SAX Exception </w> { <w> DOM Streamer </w> ds = new <w> DOM Streamer </w> ( handler ) ; ds . stream ( this . document . <w> get Document Element </w> ( ) ) ; },1
<comment> public String <w> get Redirect URL </w> ( ) { return this . <w> redirect URL </w> ; },0
"<comment> protected static final byte [ ] <w> COORD _ REQUEST </w> = new byte [ ] { 104 , - 95 , - 92 , - 42 , 114 , - 36 , 71 , - 19 , - 79 , 20 , 122 , 101 , - 1 , - 48 , - 49 , 30 } ;",1
<comment> public static final String <w> KT _ SEMANTICS </w> = Translator . localize ( <str-literal> <str-literal> <str-literal> ) ;,0
private final String <w> pam Service Names </w> ;,1
"private void <w> get Upstream Projects </w> ( String <w> project Id </w> { for ( String id : sorter . <w> get Dependencies </w> ( <w> project Id </w> ) ) { if ( <w> project Ids </w> . add ( id ) & & transitive ) { <w> get Upstream Projects </w> ( id , <w> project Ids </w> , transitive ) ; } } }",1
<comment> private static final String <w> PARTITION _ KEY _ NAME </w> = <str-literal> <str-literal> <str-literal> ;,0
public static final char ERRORS = <str-literal> ;,1
public final int <w> doc ID </w> ( ) { return <w> sub Scorers </w> . top ( ) . doc ; },0
<comment> public void <w> set Http Only </w> ( boolean <w> http Only </w> ) { this . <w> http Only </w> = <w> http Only </w> ; },0
<comment> public synchronized boolean <w> update Requested </w> ( ) { return this . <w> need Update </w> ; },0
private void <w> check For New Topic Assignments </w> ( Assignment assignment ) { if ( <w> stream Thread </w> . builder . <w> source Topic Pattern </w> ( ) ! = null ) { final Set < String > <w> assigned Topics </w> = new <w> Hash Set </w> < > ( ) ; for ( final <w> Topic Partition </w> <w> topic Partition </w> : assignment . partitions ( ) ) { <w> assigned Topics </w> . add ( <w> topic Partition </w> . topic ( ) ) ; } if ( ! <w> stream Thread </w> . builder . <w> subscription Updates </w> ( ) . <w> get Updates </w> ( ) . <w> contains All </w> ( <w> assigned Topics </w> ) ) { <w> assigned Topics </w> . <w> add All </w> ( <w> stream Thread </w> . builder . <w> subscription Updates </w> ( ) . <w> get Updates </w> ( ) ) ; <w> update Subscribed Topics </w> ( <w> assigned Topics </w> ) ; } } },1
<comment> public final void <w> set Soft Min Evictable Idle Time Millis </w> ( final long <w> soft Min Evictable Idle Time Millis </w> ) { this . <w> soft Min Evictable Idle Time Millis </w> = <w> soft Min Evictable Idle Time Millis </w> ; },0
public static final int <w> ARCH _ MIPS _ 64 </w> = 0x80000000 ;,0
private int <w> num Guesses </w> ;,0
<comment> private final boolean <w> store Payloads </w> ;,0
<comment> protected int <w> num Columns </w> = 0 ;,0
<comment> private final int <w> max Retries </w> ;,1
<comment> @ Override public String <w> get Servlet Path </w> ( ) { return this . <w> servlet Path </w> ; },0
"public <w> Source Parameters </w> <w> get Parameters </w> ( Parameters source ) { if ( source ! = null ) { String [ ] names = source . <w> get Names </w> ( ) ; for ( int i = 0 ; i < names . length ; i + + ) { final String <w> current Parameter Name </w> = names [ i ] ; this . parameters . <w> set Parameter </w> ( <w> current Parameter Name </w> , source . <w> get Parameter </w> ( <w> current Parameter Name </w> , <str-literal> <str-literal> ) ) ; } } return parameters ; }",1
<comment> public int <w> temp Merge Files </w> ;,1
private final <w> Byte Buffer </w> metadata ;,0
<comment> private int offset = 0 ;,0
private final <w> Side Input Reader </w> <w> side Input Reader </w> ;,0
<comment> public static final String <w> ACTION _ ALIGN _ BOTTOMS </w> = <str-literal> <str-literal> <str-literal> ;,0
"protected void <w> has Property </w> ( Properties properties , String name ) { if ( properties . <w> get Property </w> ( name ) = = null ) throw new <w> Illegal Argument Exception </w> ( sm . <w> get String </w> ( <str-literal> <str-literal> <str-literal> , name ) ) ; }",1
"<comment> public boolean <w> has Undrained </w> ( ) { for ( Map . Entry < <w> Topic Partition </w> , Deque < <w> Producer Batch </w> > > entry : this . batches . <w> entry Set </w> ( ) ) { Deque < <w> Producer Batch </w> > deque = entry . <w> get Value </w> ( ) ; synchronized ( deque ) { if ( ! deque . <w> is Empty </w> ( ) ) return true ; } } return false ; }",0
