text,label
FIXME: after jump is not in here. Will if ever be? //Label afterJmp = new Label();,1
//{{{ createWindowModel() method,0
TAB ESCAPE \t,0
Don't do replacement if previous line ended with a comment. //,0
TODO: We may return the following when the relocate() has been implemented.,1
@see org.argouml.model.ModelImplementation#getStateMachinesHelper(),0
preferences from the last session,0
"We can create the RemoveCommand for an uncontrol, but we must defer creating an AddCommand to control until run(), when the user specifies a target resource. //",0
20A0..20CF;,0
"redraw the zoom rectangle (if present) - if useBuffer is false, we use XOR so we can XOR the rectangle away again without redrawing the chart",0
Don't hold onto a duplicate reference to the last object. //,0
//initialize properties of the event:,0
Set the editors selection based on the current viewer's selection. //,0
Atomic ?,0
"this should have been defined as a boolean primitive, because allowing null values is a nuisance...but it is part of the final API now, so we'll have to support it.",0
//{{{ ensureCapacity() method,0
"""DROP VIEW $viewName$"";",0
"here's a quirk - the API has been defined in terms of a plain TimePeriod, which cannot make use of the timezone and locale specified in the constructor...so we only do the time zone pegging if the period is an instanceof RegularTimePeriod",1
Extract the content-type if present $NON-NLS-1$,0
"If we find a match, make this generic type be for this type parameter, and then stop the whole process.",0
"Create a resource for this file. Don't specify a content type, as it could be Ecore or EMOF. //",0
The name of this source (e.g. a filename: foo.rb),0
Can have multiple aliases for same target classname,0
Add pgp-specific content-parameters we take as default hash-algo SHA1,0
Middle mouse button click pastes % register,0
this should never throw an exception.,0
//{{{ getSelectionStart() method,0
we found a collection element in the result set,0
//{{{ getColor() method,0
tick size,0
test series with one item,0
try it as a long in case the database driver didn't correctly identify an unsigned field,0
Report Tidy errors as Assertion failure?,0
line 1538,0
//{{{ isPerformingIO() method,0
Note this!!,0
The original value set in this cell by the table,0
handle pathological case of zero-length match,0
Updated the property lists,0
----- Set default values ----- //,0
adapt currentelement to the case we've actually found,0
line 586,0
//delete all the deleted entries,0
"Determine whether we are dealing with a one-, two-, three-, or four- byte sequence.",0
"for mouseReleased event, (horizontalZoom || verticalZoom) will be true, so we can just test for either being false; otherwise both are true",0
close the stream,0
draw the shared axis,0
@see ActionListener#actionPerformed(ActionEvent),0
Save the authentication modes,0
"file New operation may set to null, so just return app name",0
variables to hold arguments,0
both have the same owner,0
split VFSFileDialog horizontally,0
// private final static ILogger s_log = // LoggerController.createLogger(ShowMasterLogsTab.class);,0
rb_enc_reg_raise,0
first we check to see if body tag has a background set,0
configure factory attributes,0
Create global constants and variables,0
"Having all the info packed into an int is not very OO and makes the code somewhat more complicated, but it saves a lot of memory. The new document model has just 12 bytes of overhead per line. LineContext instances are now internalized, so only a few should actually be in the heap. In the old document model there were 5 objects per line, for a total of about 100 bytes, plus a cached token list, which used another 100 or so bytes.",0
seems to not really... // public boolean supportsRowValueConstructorSyntax() { // return true; // },0
calculate the data area...,0
super is called on converted node,0
//Suppress messages to stdout,0
model.setSignMessage(signMenuItem.isSelected()); model.setEncryptMessage(encryptMenuItem.isSelected());,0
//String sql = m_session.getSQLPanelAPI(m_plugin).getSQLScriptToBeExecuted();,0
//{{{ setEntry() method,0
POP3 message UID,0
construct a new cache with thread's classloader and no limit,0
remove the rule from the library list,0
We have the dashed edge now find the opposite FigNode,0
$NON-NLS-1$; $NON-NLS-1$;,0
//{{{ setLineNumberAlignment() method,0
FIXME: We may be intern'ing more than once.,1
"FIXME: we should also support orgs that use capitalized package names (including, embarrassingly, the one I work for), but this should be enabled by a system property, as the expected default behavior for an upper-case value should be (and is) to treat it as a class name, and raise an exception if it's not found",1
ok,0
it should never go here!,0
consider last point of minuend and subtrahend for determining positivity,0
Rest of the keywords,0
must be a zip of some sort,0
no childs - we have a leaf view (i.e. with contents),0
normal return for method body. return jump for within a begin/rescue/ensure,0
move left,0
(non-Javadoc) @see org.apache.jmeter.visualizers.request.RequestView#clearData(),0
There is already an existing batch for this type of entity. Check to see if the latest batch is acceptable.,0
fields needed for dispatch and such,0
"If this type of This implements it directly return this, else try complain that we don't have the proxy mechanism.",0
"all Java plugins package their class-files in ""plugin.jar""",0
//Turn off auto refresh when we are shutting down.,0
Hit a non-java proxy class (included Modules can be a cause of this...skip),0
end EnhancedDialog implementation,0
NON-WHITESPACE OPERATOR \S,0
Math depends on all numeric types,0
//InvocationCallbackFactory,0
Create a emtpy header an back off,0
////////////////////////////////////////////////////////////////////ATTRIBUTES,0
"if the compiler does its own dependency stuff, we just call it right now",0
//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,0
@see java.awt.event.ComponentListener#componentResized(java.awt.event.ComponentEvent),0
add edges for a 2-pass r.e. process we might have already added the class but not its edges,0
Tell the destination fromElement to 'includeSubclasses'.,0
@see org.argouml.application.api.ProgressMonitor#close(),0
//{{{ getBuiltInActionSet() method,0
"Reset value map if this instruction is the start/end of a basic block Right now, calls are considered hard boundaries for optimization and information cannot be propagated across them! SSS FIXME: Rather than treat all calls with a broad brush, what we need is to capture different attributes about a call : - uses closures - known call target - can modify scope, - etc. This information is probably already present in the AST Inspector",1
//{{{ putProperty() method,0
"create html element, if it doesn't exist",0
//{{{ incrementalSearch() method,0
Wake up the others!,0
entity name will not be available for non-POJO entities TODO: cache the entity name somewhere so that it is available to this exception,1
i18n[oracle.objectName=Object Name],0
Listen to name changes in the path (useful for e.g. Package):,0
The source was the referenced state that has got a new name.,0
create list of search requests,0
TODO (@author javaprog):sizeComboBox can be enabled as paragraphComboBox when implemented,1
Define System.getProperties() in ENV_JAVA,0
This method should be implemented assuming it's valid to do start/stop/start -- leave state appropriate for another start,0
this is a weird hack. we don't want C+e a to insert 'a' in the search bar if the search bar has focus...,1
set properties,0
"Actually the semantics of the next three are really ""Bag"" Note that, unlike objects, collection insertions, updates, deletions are not really remembered between flushes. We just re-use the same Lists for convenience.",0
"Write the start of the headers, and then sleep, so that the mirror thread will have to block to wait for more data to appear",0
ITEM LABEL VISIBILITY...,0
$+: string matches last paren.,0
//TODO: Should next and return also catch here?,1
//we ran out of ids to try,0
@see java.lang.Object#equals(java.lang.Object),0
bar is not visible,0
//Set the return type,0
"This one should work except Java is not registered by default assertTrue(settings.setNotationLanguage(""Java"")); assertEquals(""Java"", settings.getNotationLanguage());",0
TODO: Store BEGIN and END information into this node,1
end region to handling exception (BulkAccessorException),0
e.g. started from IDE with full classpath Allow override $NON-NLS-1$ $NON-NLS-2$,0
